date,stateAbbr,population,spend_acf,spend_aer,spend_all,spend_all_inchigh,spend_all_inclow,spend_all_incmiddle,spend_apg,spend_grf,spend_hcs,spend_tws,statefips,policy,lndailynewdeaths,dailynewdeaths,lndailynewcases,deaths,cases,dailynewcases
3/28/2020,KS,2913314,-0.622,-0.814,-0.295,-0.301,-0.342,-0.278,-0.493,0.0401,-0.479,-0.67,20,1,0,1,3.688879454,4,213,40
3/29/2020,KS,2913314,-0.619,-0.818,-0.301,-0.301,-0.365,-0.278,-0.496,0.0462,-0.48,-0.673,20,1,0.693147181,2,4.077537444,6,272,59
3/30/2020,KS,2913314,-0.629,-0.836,-0.309,-0.322,-0.363,-0.287,-0.496,0.00636,-0.483,-0.684,20,1,0,1,4.110873864,7,333,61
3/31/2020,KS,2913314,-0.629,-0.844,-0.314,-0.326,-0.362,-0.295,-0.491,-0.0124,-0.511,-0.681,20,1,0.693147181,2,3.713572067,9,374,41
4/1/2020,KS,2913314,-0.643,-0.833,-0.323,-0.346,-0.359,-0.305,-0.508,-0.0335,-0.485,-0.69,20,1,0,1,4.110873864,10,435,61
4/2/2020,KS,2913314,-0.645,-0.841,-0.324,-0.354,-0.35,-0.309,-0.494,-0.0221,-0.509,-0.684,20,1,0,1,3.988984047,11,489,54
4/3/2020,KS,2913314,-0.644,-0.849,-0.317,-0.343,-0.336,-0.306,-0.483,-0.0174,-0.523,-0.687,20,1,1.098612289,3,4.17438727,14,554,65
4/4/2020,KS,2913314,-0.637,-0.853,-0.321,-0.336,-0.342,-0.31,-0.474,-0.0307,-0.556,-0.692,20,1,1.609437912,5,4.262679877,19,625,71
4/5/2020,KS,2913314,-0.638,-0.85,-0.318,-0.322,-0.329,-0.314,-0.451,-0.0412,-0.579,-0.697,20,1,0.693147181,2,4.343805422,21,702,77
4/6/2020,KS,2913314,-0.632,-0.835,-0.309,-0.296,-0.326,-0.306,-0.429,-0.0162,-0.552,-0.697,20,1,0.693147181,2,4.204692619,23,769,67
4/7/2020,KS,2913314,-0.628,-0.831,-0.305,-0.3,-0.316,-0.302,-0.403,-0.012,-0.553,-0.704,20,1,0.693147181,2,4.442651256,25,854,85
4/8/2020,KS,2913314,-0.621,-0.857,-0.302,-0.298,-0.329,-0.294,-0.366,0.0072,-0.573,-0.717,20,1,1.609437912,5,3.931825633,30,905,51
4/9/2020,KS,2913314,-0.613,-0.833,-0.292,-0.294,-0.31,-0.286,-0.354,0.0203,-0.558,-0.731,20,1,2.079441542,8,5.010635294,38,1055,150
4/10/2020,KS,2913314,-0.597,-0.821,-0.28,-0.288,-0.31,-0.269,-0.341,0.0364,-0.534,-0.73,20,1,1.386294361,4,4.110873864,42,1116,61
4/11/2020,KS,2913314,-0.589,-0.822,-0.269,-0.286,-0.296,-0.256,-0.333,0.0539,-0.505,-0.724,20,1,2.079441542,8,4.158883083,50,1180,64
4/12/2020,KS,2913314,-0.601,-0.834,-0.292,-0.32,-0.306,-0.282,-0.355,-0.00923,-0.48,-0.739,20,1,1.609437912,5,4.624972813,55,1282,102
4/13/2020,KS,2913314,-0.601,-0.865,-0.299,-0.337,-0.313,-0.286,-0.366,-0.0108,-0.466,-0.742,20,1,0,1,4.007333185,56,1337,55
4/14/2020,KS,2913314,-0.599,-0.866,-0.296,-0.331,-0.32,-0.282,-0.34,-0.00472,-0.466,-0.743,20,1,1.945910149,7,3.850147602,63,1384,47
4/15/2020,KS,2913314,-0.589,-0.822,-0.263,-0.306,-0.284,-0.248,-0.317,0.0205,-0.341,-0.716,20,1,1.791759469,6,4.025351691,69,1440,56
4/16/2020,KS,2913314,-0.577,-0.832,-0.24,-0.308,-0.27,-0.217,-0.286,0.0354,-0.308,-0.716,20,1,1.945910149,7,4.143134726,76,1503,63
4/17/2020,KS,2913314,-0.572,-0.827,-0.236,-0.285,-0.275,-0.213,-0.282,0.0215,-0.34,-0.72,20,1,1.386294361,4,4.521788577,80,1595,92
4/18/2020,KS,2913314,-0.563,-0.81,-0.231,-0.281,-0.275,-0.206,-0.268,-0.0074,-0.357,-0.726,20,1,1.386294361,4,4.919980926,84,1732,137
4/19/2020,KS,2913314,-0.532,-0.789,-0.202,-0.261,-0.249,-0.173,-0.273,0.0172,-0.357,-0.713,20,1,0.693147181,2,4.477336814,86,1820,88
4/20/2020,KS,2913314,-0.507,-0.767,-0.182,-0.241,-0.235,-0.152,-0.251,-0.00733,-0.366,-0.714,20,1,2.079441542,8,4.343805422,94,1897,77
4/21/2020,KS,2913314,-0.468,-0.746,-0.137,-0.202,-0.188,-0.106,-0.184,0.057,-0.326,-0.71,20,1,1.945910149,7,4.890349128,101,2030,133
4/22/2020,KS,2913314,-0.466,-0.78,-0.153,-0.219,-0.196,-0.126,-0.191,0.0403,-0.41,-0.737,20,1,1.791759469,6,4.430816799,107,2114,84
4/23/2020,KS,2913314,-0.461,-0.765,-0.157,-0.201,-0.196,-0.134,-0.197,0.0273,-0.424,-0.731,20,1,1.386294361,4,5.176149733,111,2291,177
4/24/2020,KS,2913314,-0.452,-0.769,-0.154,-0.218,-0.181,-0.131,-0.184,0.0257,-0.41,-0.731,20,1,0,1,5.814130532,112,2626,335
4/25/2020,KS,2913314,-0.451,-0.782,-0.147,-0.212,-0.173,-0.125,-0.186,0.0561,-0.384,-0.726,20,1,1.609437912,5,5.375278408,117,2842,216
4/26/2020,KS,2913314,-0.447,-0.794,-0.142,-0.202,-0.177,-0.119,-0.138,0.116,-0.397,-0.731,20,1,0.693147181,2,5.517452896,119,3091,249
4/27/2020,KS,2913314,-0.449,-0.806,-0.136,-0.182,-0.167,-0.116,-0.129,0.18,-0.416,-0.729,20,1,0,1,4.672828834,120,3198,107
4/28/2020,KS,2913314,-0.474,-0.831,-0.162,-0.198,-0.189,-0.146,-0.205,0.125,-0.458,-0.73,20,1,1.791759469,6,5.342334252,126,3407,209
4/29/2020,KS,2913314,-0.476,-0.83,-0.155,-0.186,-0.186,-0.138,-0.188,0.129,-0.48,-0.722,20,1,0,1,5.267858159,127,3601,194
4/30/2020,KS,2913314,-0.47,-0.839,-0.142,-0.161,-0.18,-0.125,-0.17,0.155,-0.47,-0.705,20,1,1.609437912,5,5.347107531,132,3811,210
5/1/2020,KS,2913314,-0.46,-0.827,-0.123,-0.142,-0.161,-0.106,-0.161,0.174,-0.434,-0.684,20,1,0,1,6.202535517,133,4305,494
5/2/2020,KS,2913314,-0.451,-0.823,-0.121,-0.137,-0.164,-0.104,-0.17,0.168,-0.434,-0.674,20,1,1.098612289,3,5.323009979,136,4510,205
5/3/2020,KS,2913314,-0.452,-0.814,-0.113,-0.119,-0.162,-0.0949,-0.187,0.168,-0.405,-0.662,20,1,1.386294361,4,5.866468057,140,4863,353
5/4/2020,KS,2913314,-0.446,-0.8,-0.106,-0.133,-0.162,-0.0815,-0.171,0.171,-0.342,-0.658,20,1,0.693147181,2,5.749392986,142,5177,314
5/5/2020,KS,2913314,-0.434,-0.766,-0.0941,-0.114,-0.148,-0.0713,-0.164,0.169,-0.29,-0.658,20,0,2.48490665,12,5.33753808,154,5385,208
5/6/2020,KS,2913314,-0.421,-0.757,-0.0904,-0.112,-0.161,-0.061,-0.174,0.17,-0.226,-0.654,20,0,1.791759469,6,5.488937726,160,5627,242
5/7/2020,KS,2913314,-0.428,-0.764,-0.0966,-0.123,-0.174,-0.0633,-0.174,0.15,-0.234,-0.666,20,0,1.098612289,3,5.583496309,163,5893,266
5/8/2020,KS,2913314,-0.429,-0.732,-0.0925,-0.106,-0.173,-0.0614,-0.179,0.153,-0.227,-0.676,20,0,0,1,5.84932478,164,6240,347
5/9/2020,KS,2913314,-0.422,-0.712,-0.0871,-0.0974,-0.166,-0.0571,-0.157,0.163,-0.244,-0.679,20,0,1.098612289,3,6.23636959,167,6751,511
5/10/2020,KS,2913314,-0.404,-0.709,-0.0903,-0.107,-0.156,-0.0639,-0.153,0.146,-0.263,-0.669,20,0,1.609437912,5,5.147494477,172,6923,172
5/11/2020,KS,2913314,-0.411,-0.714,-0.107,-0.113,-0.169,-0.0849,-0.169,0.0831,-0.279,-0.67,20,0,0,0,4.804021045,172,7045,122
5/12/2020,KS,2913314,-0.434,-0.733,-0.12,-0.133,-0.185,-0.0949,-0.163,0.066,-0.24,-0.663,20,0,0.693147181,2,4.753590191,174,7161,116
5/13/2020,KS,2913314,-0.434,-0.725,-0.124,-0.118,-0.173,-0.108,-0.164,0.0586,-0.214,-0.663,20,0,1.386294361,4,5.252273428,178,7352,191
5/14/2020,KS,2913314,-0.423,-0.728,-0.124,-0.108,-0.164,-0.113,-0.169,0.0497,-0.214,-0.667,20,0,0,1,5.298317367,179,7552,200
5/15/2020,KS,2913314,-0.411,-0.744,-0.137,-0.14,-0.172,-0.125,-0.179,0.0369,-0.177,-0.668,20,0,0.693147181,2,4.753590191,181,7668,116
5/16/2020,KS,2913314,-0.405,-0.709,-0.14,-0.153,-0.168,-0.128,-0.174,0.0201,-0.165,-0.672,20,0,1.791759469,6,5.823045895,187,8006,338
5/17/2020,KS,2913314,-0.41,-0.726,-0.135,-0.147,-0.176,-0.119,-0.16,0.0182,-0.118,-0.674,20,0,0.693147181,2,3.970291914,189,8059,53
5/18/2020,KS,2913314,-0.392,-0.682,-0.109,-0.124,-0.144,-0.0939,-0.106,0.075,-0.123,-0.654,20,0,0,0,1.945910149,189,8066,7
5/19/2020,KS,2913314,-0.362,-0.662,-0.105,-0.114,-0.144,-0.09,-0.107,0.0656,-0.133,-0.65,20,0,0,1,5.92157842,190,8439,373
5/20/2020,KS,2913314,-0.359,-0.639,-0.089,-0.118,-0.147,-0.0627,-0.0794,0.0899,-0.114,-0.64,20,0,1.098612289,3,3.891820298,193,8488,49
5/21/2020,KS,2913314,-0.352,-0.606,-0.0808,-0.122,-0.136,-0.0531,-0.0554,0.101,-0.0905,-0.623,20,0,1.386294361,4,5.153291594,197,8661,173
5/22/2020,KS,2913314,-0.347,-0.595,-0.064,-0.0737,-0.119,-0.0431,-0.0136,0.113,-0.12,-0.609,20,0,0.693147181,2,4.700480366,199,8771,110
5/23/2020,KS,2913314,-0.343,-0.631,-0.0564,-0.0448,-0.122,-0.0359,0.0257,0.11,-0.144,-0.592,20,0,0,1,5.693732139,200,9068,297
5/24/2020,KS,2913314,-0.337,-0.607,-0.0517,-0.0452,-0.108,-0.0336,0.0466,0.115,-0.218,-0.587,20,0,0,0,3.931825633,200,9119,51
5/25/2020,KS,2913314,-0.346,-0.704,-0.0742,-0.0839,-0.121,-0.0565,-0.0128,0.0694,-0.204,-0.61,20,0,0,0,2.772588722,200,9135,16
5/26/2020,KS,2913314,-0.353,-0.652,-0.062,-0.0784,-0.112,-0.0412,0.00829,0.104,-0.231,-0.596,20,0,0,1,4.919980926,201,9272,137
5/27/2020,KS,2913314,-0.355,-0.676,-0.0655,-0.0932,-0.113,-0.0432,0.0299,0.101,-0.203,-0.599,20,0,1.098612289,3,4.382026635,204,9352,80
5/28/2020,KS,2913314,-0.363,-0.661,-0.0696,-0.0957,-0.113,-0.0489,0.0364,0.0884,-0.197,-0.606,20,0,1.098612289,3,4.615120517,207,9453,101
5/29/2020,KS,2913314,-0.367,-0.652,-0.0743,-0.122,-0.113,-0.0506,0.00497,0.0521,-0.18,-0.602,20,0,0.693147181,2,4.094344562,209,9513,60
5/30/2020,KS,2913314,-0.364,-0.651,-0.0841,-0.131,-0.12,-0.0613,-0.00751,0.0309,-0.152,-0.603,20,0,0,0,5.746203191,209,9826,313
5/31/2020,KS,2913314,-0.353,-0.632,-0.0903,-0.142,-0.125,-0.067,-0.00644,0.0441,-0.127,-0.599,20,0,0,0,3.044522438,209,9847,21
6/1/2020,KS,2913314,-0.339,-0.548,-0.0575,-0.115,-0.103,-0.0289,0.0368,0.0858,-0.0339,-0.596,20,0,0.693147181,2,3.433987204,211,9878,31
6/2/2020,KS,2913314,-0.332,-0.524,-0.0482,-0.0887,-0.105,-0.0193,0.0463,0.083,-0.0131,-0.589,20,0,1.791759469,6,5.416100402,217,10103,225
6/3/2020,KS,2913314,-0.327,-0.574,-0.0691,-0.105,-0.123,-0.0424,0.0142,0.0504,-0.0921,-0.586,20,0,2.302585093,10,3.688879454,227,10143,40
6/4/2020,KS,2913314,-0.312,-0.584,-0.0641,-0.0986,-0.128,-0.034,0.00444,0.0455,-0.0731,-0.577,20,0,0,0,4.927253685,227,10281,138
6/5/2020,KS,2913314,-0.303,-0.585,-0.0565,-0.0779,-0.127,-0.027,0.0217,0.0638,-0.0729,-0.566,20,0,1.098612289,3,3.931825633,230,10332,51
6/6/2020,KS,2913314,-0.296,-0.583,-0.0487,-0.0842,-0.118,-0.0171,0.0435,0.0693,-0.0473,-0.563,20,0,1.098612289,3,5.081404365,233,10493,161
6/7/2020,KS,2913314,-0.3,-0.613,-0.046,-0.0571,-0.128,-0.0148,0.042,0.066,-0.0281,-0.566,20,0,0,1,3.17805383,234,10517,24
6/8/2020,KS,2913314,-0.304,-0.691,-0.0575,-0.0689,-0.145,-0.024,0.0529,0.0503,-0.0553,-0.554,20,0,0,0,3.465735903,234,10549,32
6/9/2020,KS,2913314,-0.292,-0.702,-0.0568,-0.087,-0.144,-0.0198,0.0757,0.0532,-0.0522,-0.548,20,0,1.098612289,3,5.164785974,237,10724,175
6/10/2020,KS,2913314,-0.289,-0.651,-0.0436,-0.0727,-0.119,-0.0114,0.0817,0.0623,-0.0377,-0.538,20,0,0,1,4.127134385,238,10786,62
6/11/2020,KS,2913314,-0.285,-0.637,-0.036,-0.056,-0.0986,-0.0102,0.0884,0.0612,-0.0464,-0.516,20,0,1.098612289,3,4.976733742,241,10931,145
6/12/2020,KS,2913314,-0.289,-0.629,-0.0396,-0.062,-0.107,-0.0115,0.0864,0.0519,-0.012,-0.51,20,0,0,1,3.970291914,242,10984,53
6/13/2020,KS,2913314,-0.283,-0.601,-0.0363,-0.0534,-0.104,-0.00883,0.0787,0.0614,-0.0578,-0.508,20,0,0,1,5.123963979,243,11152,168
6/14/2020,KS,2913314,-0.273,-0.578,-0.0347,-0.0607,-0.0951,-0.00802,0.084,0.0531,-0.0786,-0.497,20,0,0,1,3.761200116,244,11195,43
6/15/2020,KS,2913314,-0.267,-0.527,-0.0367,-0.0607,-0.0931,-0.0119,0.0696,0.0232,-0.0733,-0.465,20,0,0,0,3.951243719,244,11247,52
6/16/2020,KS,2913314,-0.276,-0.476,-0.0341,-0.0406,-0.0866,-0.0143,0.0544,0.0301,-0.0663,-0.459,20,0,0.693147181,2,5.59471138,246,11516,269
6/17/2020,KS,2913314,-0.267,-0.486,-0.0315,-0.0346,-0.0829,-0.0128,0.0779,0.0377,-0.0781,-0.481,20,0,0,0,3.970291914,246,11569,53
6/18/2020,KS,2913314,-0.266,-0.503,-0.0242,-0.0238,-0.0695,-0.00831,0.0885,0.0497,-0.051,-0.478,20,0,0.693147181,2,5.446737372,248,11801,232
6/19/2020,KS,2913314,-0.258,-0.517,-0.0185,-0.0175,-0.0729,0.000444,0.109,0.0676,-0.132,-0.483,20,0,1.386294361,4,4.442651256,252,11886,85
6/20/2020,KS,2913314,-0.25,-0.506,-0.0166,-0.0253,-0.0754,0.00573,0.146,0.0845,-0.101,-0.472,20,0,0.693147181,2,5.641907071,254,12168,282
6/21/2020,KS,2913314,-0.235,-0.503,-0.0177,-0.0215,-0.0878,0.00785,0.171,0.0736,-0.0725,-0.47,20,0,1.098612289,3,3.912023005,257,12218,50
6/22/2020,KS,2913314,-0.223,-0.559,-0.0206,-0.0247,-0.0867,0.00345,0.163,0.0936,-0.0725,-0.498,20,0,0,1,3.688879454,258,12258,40
6/23/2020,KS,2913314,-0.222,-0.579,-0.0286,-0.0363,-0.0949,-0.00379,0.182,0.0893,-0.101,-0.495,20,0,0.693147181,2,5.762051383,260,12576,318
6/24/2020,KS,2913314,-0.231,-0.587,-0.0318,-0.0222,-0.0952,-0.0117,0.166,0.0771,-0.134,-0.472,20,0,0,1,4.418840608,261,12659,83
6/25/2020,KS,2913314,-0.234,-0.57,-0.0592,-0.0503,-0.143,-0.0316,0.124,0.0576,-0.106,-0.481,20,0,0,1,6.11146734,262,13110,451
6/26/2020,KS,2913314,-0.246,-0.538,-0.0631,-0.0539,-0.134,-0.0403,0.118,0.0433,0.00123,-0.457,20,0,0,1,4.574710979,263,13207,97
6/27/2020,KS,2913314,-0.246,-0.544,-0.0668,-0.056,-0.128,-0.0476,0.0771,0.00904,-0.000801,-0.462,20,0,1.098612289,3,6.257667588,266,13729,522
6/28/2020,KS,2913314,-0.254,-0.534,-0.0714,-0.071,-0.12,-0.0549,0.0626,0.0154,0.000131,-0.462,20,0,1.098612289,3,3.63758616,269,13767,38
6/29/2020,KS,2913314,-0.265,-0.477,-0.0785,-0.0876,-0.123,-0.0613,0.0396,0.00777,-0.0539,-0.474,20,0,1.098612289,3,5.517452896,272,14016,249
6/30/2020,KS,2913314,-0.256,-0.497,-0.0689,-0.0742,-0.116,-0.0515,0.019,0.0221,-0.00996,-0.48,20,0,1.386294361,4,6.313548046,276,14568,552
7/1/2020,KS,2913314,-0.251,-0.463,-0.0634,-0.0905,-0.119,-0.0382,0.00211,0.027,0.0591,-0.475,20,0,0,0,4.110873864,276,14629,61
1/24/2020,KY,4467673,0.0196,-0.00917,-0.00518,-0.000373,-0.00413,-0.00436,0.0146,-0.0212,-0.0524,-0.0506,21,0,0,0,0,0,0,
1/25/2020,KY,4467673,0.0236,-0.0296,0.00293,-0.0311,-0.00636,0.0116,-0.00284,0.0168,-0.0766,0.00249,21,0,0,0,0,0,0,
1/26/2020,KY,4467673,-0.00353,-0.0691,0.00529,-0.000395,-0.00368,0.0116,-0.0213,0.0613,-0.0822,0.0162,21,0,0,0,0,0,0,
1/27/2020,KY,4467673,-0.0439,-0.0701,-0.0302,-0.00204,-0.0451,-0.024,-0.0728,-0.0133,-0.117,-0.0268,21,0,0,0,0,0,0,
1/28/2020,KY,4467673,-0.0447,0.0492,-0.0344,0.0233,-0.0461,-0.0318,-0.0664,-0.0305,-0.0763,-0.0307,21,0,0,0,0,0,0,
1/29/2020,KY,4467673,-0.0287,0.031,-0.038,-0.0139,-0.0517,-0.0318,-0.0673,-0.0364,-0.0638,-0.0477,21,0,0,0,0,0,0,
1/30/2020,KY,4467673,-0.03,0.00966,-0.0292,0.000401,-0.0467,-0.0218,-0.0416,-0.0189,-0.00809,-0.0278,21,0,0,0,0,0,0,
1/31/2020,KY,4467673,-0.0316,-0.00206,-0.0227,-0.000931,-0.0301,-0.0195,-0.0437,-0.00977,-0.0109,0.0103,21,0,0,0,0,0,0,
2/1/2020,KY,4467673,-0.0214,-0.0839,-0.0154,0.0211,-0.0215,-0.0142,-0.0107,0.0148,-0.0127,-0.00403,21,0,0,0,0,0,0,
2/2/2020,KY,4467673,-0.0265,-0.155,-0.0289,-0.0151,-0.0351,-0.0259,-0.0475,0.011,-0.0214,-0.0243,21,0,0,0,0,0,0,
2/3/2020,KY,4467673,-0.0318,-0.0969,-0.0172,-0.0494,-0.0164,-0.0141,-0.0289,-0.00084,0.00288,-0.0156,21,0,0,0,0,0,0,
2/4/2020,KY,4467673,-0.0236,-0.16,-0.00918,-0.0695,-0.009,-0.00362,-0.0304,0.0221,-0.0155,-0.0079,21,0,0,0,0,0,0,
2/5/2020,KY,4467673,-0.0275,-0.152,-0.00725,-0.0316,-0.0108,-0.00334,-0.0299,0.0332,-0.0289,-0.00157,21,0,0,0,0,0,0,
2/6/2020,KY,4467673,-0.0366,-0.15,-0.0177,-0.0253,-0.0177,-0.0169,-0.0429,0.0288,-0.0406,-0.0323,21,0,0,0,0,0,0,
2/7/2020,KY,4467673,-0.0456,-0.106,-0.0256,-0.0126,-0.0347,-0.0219,-0.0268,0.0298,-0.0515,-0.0787,21,0,0,0,0,0,0,
2/8/2020,KY,4467673,-0.0547,-0.00708,-0.0296,-0.0167,-0.0414,-0.0246,-0.046,0.0212,-0.0415,-0.086,21,0,0,0,0,0,0,
2/9/2020,KY,4467673,-0.0478,0.0333,-0.0219,-0.0157,-0.0293,-0.0183,-0.0287,0.0252,-0.0242,-0.0944,21,0,0,0,0,0,0,
2/10/2020,KY,4467673,-0.0411,-0.0629,-0.0337,-0.0203,-0.0407,-0.0308,-0.0341,0.028,-0.0432,-0.119,21,0,0,0,0,0,0,
2/11/2020,KY,4467673,-0.0521,-0.0788,-0.0353,-0.0446,-0.0452,-0.0291,-0.0224,0.0279,-0.0428,-0.123,21,0,0,0,0,0,0,
2/12/2020,KY,4467673,-0.0453,-0.0205,-0.0272,-0.0331,-0.0361,-0.0216,-0.0144,0.0373,-0.044,-0.138,21,0,0,0,0,0,0,
2/13/2020,KY,4467673,-0.0446,0.00199,-0.0283,-0.0363,-0.0402,-0.0211,-0.0318,0.0195,-0.0455,-0.134,21,0,0,0,0,0,0,
2/14/2020,KY,4467673,-0.0403,0.076,-0.0224,0.002,-0.0322,-0.0191,-0.0385,0.0106,-0.0659,-0.127,21,0,0,0,0,0,0,
2/15/2020,KY,4467673,-0.0348,0.0323,-0.0313,-0.0122,-0.0322,-0.0318,-0.0364,-0.0165,-0.0847,-0.127,21,0,0,0,0,0,0,
2/16/2020,KY,4467673,-0.0248,0.0503,-0.0254,0.0237,-0.0303,-0.0263,-0.0448,-0.0112,-0.0875,-0.114,21,0,0,0,0,0,0,
2/17/2020,KY,4467673,-0.0355,0.0699,-0.0177,0.0612,-0.0277,-0.0184,-0.0624,0.0108,-0.0311,-0.113,21,0,0,0,0,0,0,
2/18/2020,KY,4467673,-0.0387,0.0185,-0.028,0.054,-0.0334,-0.0314,-0.0585,-0.00738,-0.0562,-0.131,21,0,0,0,0,0,0,
2/19/2020,KY,4467673,-0.0437,-0.0124,-0.0301,0.0545,-0.0331,-0.0348,-0.0554,-0.0189,-0.034,-0.118,21,0,0,0,0,0,0,
2/20/2020,KY,4467673,-0.0356,-0.0562,-0.0253,0.0521,-0.0286,-0.0294,-0.0294,-0.00999,-0.0366,-0.0926,21,0,0,0,0,0,0,
2/21/2020,KY,4467673,-0.0384,-0.118,-0.0246,0.00862,-0.0289,-0.0248,-0.0408,-0.0139,0.0174,-0.093,21,0,0,0,0,0,0,
2/22/2020,KY,4467673,-0.0578,-0.137,-0.0264,0.0101,-0.0452,-0.02,-0.0445,0.00505,-0.013,-0.0809,21,0,0,0,0,0,0,
2/23/2020,KY,4467673,-0.0727,-0.163,-0.0331,0.00894,-0.0489,-0.0286,-0.0529,0.00639,-0.0178,-0.0625,21,0,0,0,0,0,0,
2/24/2020,KY,4467673,-0.069,-0.16,-0.0454,0.0355,-0.0702,-0.0394,-0.0748,-0.0226,0.0139,-0.058,21,0,0,0,0,0,0,
2/25/2020,KY,4467673,-0.0708,-0.152,-0.051,0.0572,-0.0762,-0.0469,-0.0812,-0.0189,-0.0033,-0.0578,21,0,0,0,0,0,0,
2/26/2020,KY,4467673,-0.0625,-0.169,-0.0399,0.0151,-0.0525,-0.0379,-0.0787,0.00531,-0.0199,-0.0544,21,0,0,0,0,0,0,
2/27/2020,KY,4467673,-0.0569,-0.159,-0.0495,0.0045,-0.0604,-0.0482,-0.0864,0.00232,0.00262,-0.0859,21,0,0,0,0,0,0,
2/28/2020,KY,4467673,-0.0569,-0.183,-0.0544,-0.0114,-0.0653,-0.0526,-0.0703,0.0135,-0.0615,-0.0975,21,0,0,0,0,0,0,
2/29/2020,KY,4467673,-0.0516,-0.144,-0.0273,-0.00842,-0.0307,-0.0276,-0.0192,0.0415,-0.0486,-0.0919,21,0,0,0,0,0,0,
3/1/2020,KY,4467673,-0.043,-0.164,-0.0287,-0.0189,-0.0286,-0.0299,-0.012,0.0533,0.00252,-0.11,21,0,0,0,0,0,0,
3/2/2020,KY,4467673,-0.0466,-0.164,-0.0299,-0.0625,-0.0335,-0.0268,-0.0359,0.0376,0.0267,-0.117,21,0,0,0,0,0,0,
3/3/2020,KY,4467673,-0.0448,-0.127,-0.00441,-0.0614,0.00402,-0.00532,9.50E-05,0.071,0.042,-0.104,21,0,0,0,0,0,0,
3/4/2020,KY,4467673,-0.045,-0.139,-0.0133,-0.0806,-0.00886,-0.0115,5.84E-05,0.0601,0.0203,-0.136,21,0,0,0,0,0,0,
3/5/2020,KY,4467673,-0.0622,-0.173,-0.0309,-0.0637,-0.0341,-0.0283,-0.0242,0.0569,-0.029,-0.145,21,0,0,0,0,0,0,
3/6/2020,KY,4467673,-0.0581,-0.175,-0.026,-0.0434,-0.0352,-0.0214,-0.015,0.0753,-0.0277,-0.154,21,0,0,0,0,0,0,
3/7/2020,KY,4467673,-0.0531,-0.174,-0.0251,-0.0645,-0.0368,-0.0175,-0.0175,0.0773,0.0267,-0.162,21,0,0,0,0,0,1,0
3/8/2020,KY,4467673,-0.0488,-0.19,-0.0115,-0.0732,-0.0209,-0.00323,-0.00801,0.0798,-0.0575,-0.159,21,0,0,0,0,0,1,0
3/9/2020,KY,4467673,-0.0445,-0.26,0.000971,-0.0184,-0.00745,0.00589,0.0339,0.125,-0.0881,-0.169,21,0,0,0,1.098612289,0,4,3
3/10/2020,KY,4467673,-0.0547,-0.307,-0.0216,-0.0195,-0.036,-0.0155,-0.00775,0.106,-0.08,-0.195,21,0,0,0,0,0,5,1
3/11/2020,KY,4467673,-0.0717,-0.284,-0.024,-0.00565,-0.0433,-0.0166,-0.0213,0.134,-0.0815,-0.197,21,0,0,0,0.693147181,0,7,2
3/12/2020,KY,4467673,-0.0997,-0.303,-0.0118,0.00213,-0.0323,-0.00332,-0.0287,0.226,-0.0854,-0.206,21,0,0,0,0,0,7,0
3/13/2020,KY,4467673,-0.128,-0.338,0.00348,0.0363,-0.0119,0.00798,-0.0447,0.334,-0.128,-0.217,21,0,0,0,1.386294361,0,11,4
3/14/2020,KY,4467673,-0.172,-0.406,-0.00232,0.0675,-0.00821,-0.00515,-0.083,0.397,-0.131,-0.241,21,0,0,0,0,0,11,0
3/15/2020,KY,4467673,-0.226,-0.433,-0.0225,0.0539,-0.0254,-0.0272,-0.108,0.419,-0.0867,-0.283,21,0,0,0,1.945910149,0,18,7
3/16/2020,KY,4467673,-0.266,-0.415,-0.0259,0.0135,-0.0194,-0.0325,-0.133,0.499,-0.0898,-0.319,21,0,0,0,1.098612289,0,21,3
3/17/2020,KY,4467673,-0.313,-0.442,-0.0315,-0.0064,-0.026,-0.0364,-0.156,0.555,-0.153,-0.347,21,1,0,1,0,1,22,1
3/18/2020,KY,4467673,-0.354,-0.514,-0.0464,-0.0469,-0.0391,-0.0503,-0.174,0.592,-0.202,-0.39,21,1,0,0,1.386294361,1,26,4
3/19/2020,KY,4467673,-0.389,-0.534,-0.0695,-0.0762,-0.0574,-0.0753,-0.207,0.551,-0.28,-0.43,21,1,0,0,2.197224577,1,35,9
3/20/2020,KY,4467673,-0.441,-0.588,-0.107,-0.122,-0.0985,-0.11,-0.265,0.486,-0.303,-0.468,21,1,0,1,2.48490665,2,47,12
3/21/2020,KY,4467673,-0.505,-0.635,-0.143,-0.155,-0.138,-0.145,-0.342,0.42,-0.316,-0.499,21,1,0,0,2.772588722,2,63,16
3/22/2020,KY,4467673,-0.547,-0.672,-0.161,-0.173,-0.151,-0.165,-0.386,0.368,-0.31,-0.526,21,1,0,1,3.044522438,3,84,21
3/23/2020,KY,4467673,-0.563,-0.689,-0.191,-0.224,-0.186,-0.191,-0.422,0.274,-0.405,-0.559,21,1,0,0,2.944438979,3,103,19
3/24/2020,KY,4467673,-0.568,-0.708,-0.216,-0.22,-0.214,-0.216,-0.445,0.22,-0.466,-0.58,21,1,0,0,3.044522438,3,124,21
3/25/2020,KY,4467673,-0.567,-0.713,-0.227,-0.216,-0.221,-0.231,-0.469,0.173,-0.51,-0.589,21,1,0,0,3.496507561,3,157,33
